Rating,Date,Body,Sentiment
1,2023-07-11,"Una decepción de app está aplicación ya lleva varios meses que no está en buen funcionamiento, para los que ya tienen su usuario ingresado les aparecen demásiados errores ( que en realidad todos los datos están correctos la mayoría de las veces y aún así los marca como datos inválidos o incorrectos y para unos que ni siquiera nos deja e Ingresar... Pones todos tus datos correctamente y te aparece que contraseña incorrecta, etc . Y la verdad muy mal la importancia que le dan a arreglar estos prob",negative
1,2023-07-11,No funciona. No abre la app,negative
1,2023-07-11,"Es una porquería de aplicación, nunca sirve nomás porque no le puedo dar - 5 estrellas",negative
1,2023-07-11,Cada vez está peor ya no deja entrar si no tienes wifi va de mal en peor,negative
3,2023-07-11,Puede mejorar,neutral
5,2023-07-11,Genial amigos,positive
2,2023-07-11,Se desconfigura a cada rato no reconoce la ubicación ni la hora,negative
5,2023-07-11,Excelente,positive
5,2023-07-11,Bien echo,positive
1,2023-07-11,"Pinche aplicación de porquería, siempre es un pedo para entrar. Batallo demasiado en NADA MAS ABRIRLA",negative
5,2023-07-11,Buena,positive
5,2023-07-11,Excelente,positive
1,2023-07-10,"No me deja entrar, dice que descargue la aplicación desde un lugar no seguro. Además siempre se cierra, tengo que intentarlo más de 1 vez",negative
1,2023-07-10,"Fatal, tarda demasiado en abrir la aplicación",negative
5,2023-07-10,Genial,positive
1,2023-07-10,"Tiene semanas sin abrir, mejor cambiar de banco",negative
5,2023-07-10,Todo bien en coppel Gracias,positive
1,2023-07-10,Pésima,negative
2,2023-07-10,"Muy mala, tenía dinero en mi cuenta y después de un día volví a checar y ya no tenía la misma cantidad, aún cuando no hay registro de movimientos en la cuenta.",negative
1,2023-07-10,"Es horrible, tarde mil años en carga la pantalla y se queda congelada, me dio esta coraje tenerla",negative
2,2023-07-10,"Modifiquen el uso del horario, no se pueden realizar las operaciones con el horario actual, actualizense por favor",negative
1,2023-07-10,"Tengo meses con problemas para abrir la app, la volví a instalar y solo me funcionó en ese momento y a día de hoy ya no puedo abrirla nuevamente",negative
1,2023-07-10,"Inservible, empezaron a cobrarme por cada deposito recibido y al intentar hacer comprás en internet pide un código que nunca llega ese fue el colmo.. me regreso a BBVA definitivamente",negative
5,2023-07-10,Consultando saldo Es muy buena aplicacion,positive
3,2023-07-10,Es muy útil pero e tenido muchas fallas con la app última mente,neutral
5,2023-07-10,Bueno,positive
1,2023-07-10,Incompleta,negative
1,2023-07-10,Tarda mucho en entrar a la aplicación y a veses ni siquiera entrar,negative
1,2023-07-10,"Muy mala app ,no deja registrar , tienes que ir forsozamente al banco",negative
3,2023-07-10,"Podrían solucionar el error de la hora, desde que se cambiaba el horario al intentar abrir la app dice horario incorrecto y hay que adelantar una hora manualmente para que pueda entrar, es algo molesto estar adelantando y atrasando a cada rato",negative
1,2023-07-10,Disculpen por k me pide k vaya ala sucursal y pida el servicio de la aplicación??,negative
1,2023-07-10,No sirve esta aplicación deplano un cochinero se traba mucho,negative
4,2023-07-09,Tarde mucho en abrir la aplicacion,mixed
3,2023-07-09,Todo bien correcto ??,positive
1,2023-07-09,"Está toda trabada o lenta, no abre. Si reinstalas no se conceden los permisos",negative
1,2023-07-09,"No recomiendo esta aplicación ni tampoco el servicio que ofrece ese banco, fui víctima de robo de información. No es confiable la seguridad de datos. Hacen mal uso de la información, con cargos no reconocidos, préstamos adquiridos por personas que hacen pasar por el usuario.",negative
1,2023-07-09,Tarda en cargar y estoy teniendo problemas en que se reflejen las transferencias,negative
4,2023-07-09,Sería una mejoría que se utilice el horario de invierno porque el horario de verano ya no existe pero la aplicación siempre pide el horario de verano,mixed
5,2023-07-09,Excelente,positive
3,2023-07-09,"La app me esta fallando desde ayer, no abre solo se queda cargando aplicación, al principio pensé que era mi señal o equipo, pero las otras aplicaciones me funcionan perfectamente, así que es la app qué falla, ya eh tenido esté mismo fallos varias veces atras",negative
4,2023-07-09,Excelente app,positive
2,2023-07-09,Batallo muchísimo para abrir la aplicación no se a que se deba??,negative
1,2023-07-09,Funciona bien pero es un dolor de bolas modificar la hora cada vez que la vas a ocupar,negative
1,2023-07-09,"Una actualización de 300 mb? Es demasiado para un servicio financiero, solo porque es necesario pero deberían solucionar eso. Me contestaron después de dos años escribí en julio del 2018 y me constaron en el 2020. Ahora el nuevo problema es con el cambio de horario para poder ejecutar la aplicación pide el horario viejo antes del decreto de 2023.",negative
1,2023-07-09,Esta horrible. Ni puedo ver mi ultimo estado de cuenta.,negative
5,2023-07-09,Excelentes,positive
1,2023-07-09,No sirve para nada,negative
1,2023-07-09,"Todo el tiempo que entro me dice qur la ubicación esta desactiva cuando no, pesima",negative
1,2023-07-09,No sirve ni para recibir remesas,negative
1,2023-07-09,No se puede ingresar,negative
1,2023-07-09,No sirve esta app te pide tus datos y se vuelve a iniciar ????,negative
1,2023-07-09,Una porquería tarda un chingo en abrir,negative
3,2023-07-09,No me deja poner la fecha de nacimiento,negative
1,2023-07-08,Porquería de aplicación nunca abre siempre pide la ubicación aunque esté activada,negative
5,2023-07-08,Buena,positive
1,2023-07-08,No vale verga,negative
1,2023-07-08,No puedo entrar a la app y ver si tengo mis depositos,negative
1,2023-07-08,"La app no funciona para nada , la instale y necesite esperar 3 días para poder mover la app y nunca me mostró nada más que el inicio ??????",negative
1,2023-07-08,Anteriormente era buena ahora no carga es un problema!!,negative
2,2023-07-08,"Muy mal , ya va para un mes que no me habré la aplicación, solo me dice cargando. Solucionen ese error",negative
3,2023-07-08,Se traba y pide tu ubicación,negative
1,2023-07-08,No me abre,negative
5,2023-07-08,Buena,positive
2,2023-07-08,Falla mucho la aplicación??,negative
5,2023-07-08,Exelente,positive
1,2023-07-08,Como puede ser que quiera ver mi estado de cuenta y ni siquiera me abre la app? Y mis transferencias se ven hasta al otro día,negative
5,2023-07-08,Es una aplicación mui vuea i segura,positive
1,2023-07-08,"Es de las peores aplicaciones de banca , frecuentemente pone errores de operación .",negative
5,2023-07-08,La mejor aplicación la verdad funciona las 24 horas,positive
1,2023-07-08,"Es una aplicación súper mala, habré cuando quiere, tuve una urgencia y no pude ni utilizarla por culpa de lo mala que es la aplicación, q lastima q una empresa que maneje dinero no le alcance para mejorar su misma aplicación",negative
1,2023-07-08,Pésimo. No abre,negative
2,2023-07-08,No se que le pasó pero tarda un chingo en entrar se queda cargando hasta por una hora así prácticamente no sirve me voy a otro banco,negative
5,2023-07-08,Muy bien,positive
4,2023-07-08,Exelemte aplicación,positive
5,2023-07-08,Bien,positive
5,2023-07-08,Buena aplicación,positive
5,2023-07-08,Bien ??,positive
2,2023-07-08,"Las actualizaciones han hecho lenta la aplicación, se tarda en abril y muy nefasta la atención en tienda, personal prepotente y sin educación",negative
4,2023-07-08,Buena,positive
5,2023-07-08,Bien,positive
5,2023-07-08,Muy buena,positive
5,2023-07-08,Es una app muy eficiente.,positive
1,2023-07-08,Solo me abre con el internet de Coppel y no me deja acceder,negative
5,2023-07-07,Buena atención mucho profesionalismo el personal,positive
1,2023-07-07,estoy pensando que tal me resulta la app,negative
5,2023-07-07,Excelente,positive
5,2023-07-07,Buana y rapida para hacer transferencias,positive
5,2023-07-07,??,positive
5,2023-07-07,Aplicación buena recomendable,positive
5,2023-07-07,Me ha funcionado muy bien la aplicación,positive
5,2023-07-07,Excelente,positive
2,2023-07-07,No me aparece para descargar la app de coppel compras en línea en un samnsung Galaxy A 31 con Android 12.,negative
4,2023-07-07,Muy mal servicio...no entra la aplicacion,mixed
5,2023-07-07,Exelente servicio,positive
5,2023-07-07,Excelente,positive
1,2023-07-07,Pésimo servicio,negative
1,2023-07-07,No me abre la app desde ayer,negative
5,2023-07-07,Funciona exelente y fácil de usar,positive
5,2023-07-07,Es muy buena la aplicación para mi,positive
5,2023-07-07,Muy bueno ??,positive
5,2023-07-07,Me encata,positive
5,2023-07-07,Excelente,positive
1,2023-07-07,"No me deja instalar la app, en mi dispositivo, y no es por falta de espacio, me sale una leyenda que menciona que la app no es compatible con mi dispositivo y por lo tanto deja de funcionar. Lo cual no entiendo.",negative
5,2023-07-07,Fácil y rápida de usar.,positive
5,2023-07-07,Muy bien,positive
1,2023-07-07,Hno sirve siempre está en mantenimiento,negative
1,2023-07-07,"No hay seguridad con su aplicación, ya que hackearon su aplicación de un familiar e hicieron transferencias. Me gustaría que tuvieran más cuidado con esos aspectos porque que seguridad me dan a mi que no me suceda. Ya que me llegaron mensajes, que alguien intento instalar mi aplicación BanCoppel.",negative
1,2023-07-07,"No me deja tramitar mi cuenta en mi línea, algo tan básico no lo permite hacer.",negative
1,2023-07-07,Llevo días intentando acceder y no puedo,negative
1,2023-07-07,Dice que mis datos no coinciden y te pone error,negative
5,2023-07-07,"B tardes. Mi opinion es referente a su app bancoppel,que tarda mucho en abrir y en permitir entrar. Es muy buena,solo que necesitan agilizarla. Muchas gracias.",neutral
1,2023-07-07,Hay no maaaaaa ni me deja poner mi fecha de nacimiento para que hacen cosas que no sirven,negative
5,2023-07-07,Muy recomendable,positive
2,2023-07-06,Está trabada y no deja checar así no se puede no se siente la confianza,negative
1,2023-07-06,"Siempre tiene problemas esta aplicación. ?? Tiene la ubicación activada, pero no abre la aplicación. Meto contraseña y se aparece otrvez lo de activar ubicación y no entiendo pues esta activada. Y pues por eso no se pude acceder. ?? Haora solo dice estamos trabajando para restablecer el setvicio desde ayer y nada que lo arreglan ???? Tarda en abrir muchisimo",negative
1,2023-07-06,Nisiquiera me deja entra ala aplicación tengo que activar la ubicación y la activo y no así me deja,negative
5,2023-07-06,"Por qué dejan que se metan anuncios inapropiados para el usuario, de Coppel en la app, siendo que es muy buena app",mixed
5,2023-07-06,Buena,positive
3,2023-07-06,Mui buena aplición,positive
1,2023-07-06,"Es un constante tener que estar llendo a la sucursal a tramitar para el mi uso de sus aplicaciones , noe gusta , creo que es una porquería , se sienten más que un banco normal y no vale la pena estar con ellos , cancelaré mi cuenta con ellos ...",negative
1,2023-07-06,Cuando la descargue funcionaba muy bien pero hace poco empecé a tener problemas con la app me empezó a retener dinero Y al preguntar no te saben explicar el porqué ni hacen nada para recuperarte ese dinero No vuelvo a usar esta cosa,negative
1,2023-07-06,No me deja entrar a la app,negative
5,2023-07-06,Rapido y sencillo,positive
1,2023-07-06,"No sirve, muchas trabas solo para saber tu estado de cuenta",negative
3,2023-07-06,Muy mala la App tengo 5 días queriendo entrar a checar saldo o transferir y no se carga deberían mejorarla para tener disponible siempre la App,negative
1,2023-07-06,Xq no me deja acceder a mi cuenta acabo de instalar la app en otro teléfono y me dice que hay un problema pero no me deja hacer nada,negative
1,2023-07-06,Estaba muy feliz yo con la aplicación hasta hace 2 semanas que no puedo entrar ni hacer transferencias ni nadaaaa,negative
1,2023-07-06,Desde esta aplicación me clonaron la tarjeta.,negative
1,2023-07-06,Falla demasiado y no atienden la aplicación,negative
1,2023-07-06,"La app está tan lenta que ni siquiera puedo entrar, por lo tanto no la puedo usar, solo aparece como si se estuviera cargando y es todo.??",negative
2,2023-07-06,Esta fallando la aplicación aún que si es buena pero en su debido tiempo tiene su falla como ahora que no puedo entrar me dice error.,negative
4,2023-07-06,"Muy mala experiencia con esta aplicación, desde la actualización antepasada empezó a dar muchos problemas de inicio de sesión y en la última actualización que salio ya no funcionó.",mixed
1,2023-07-06,"Pésima app. No puedo ingresar, me dice error y no sé que otro tiene semanas así (desde que lo descargué)",negative
2,2023-07-06,"Mala,se cierra la aplicación o inesperadamente o no carga para iniciar sesión",negative
1,2023-07-06,Ni deja abrir solo dice error y no me dejó ni ingresar a la aplicación dice solo error 0003,negative
5,2023-07-06,Buena,positive
5,2023-07-06,Estupenda,positive
5,2023-07-06,Esta fallando mucha la aplicación,mixed
5,2023-07-06,Muy buena,positive
5,2023-07-06,Muy buen servicio,positive
